corporation_id	person_id	time_event_start_date	time_event_end_date	corporation_employment_tenure_salary	corporation_employment_tenure_job_title
a2bc7b74-aca9-9b77-2cc5-35285fb85887	dee33d0a-b1af-f09b-6cd1-5cc49449dfd7	2017-04-18	-	-	副总裁
a2bc7b74-aca9-9b77-2cc5-35285fb85887	a94e193e-b7fc-3ce0-51b1-65f2651a373d	2017-03-10	-	-	副总裁
a2bc7b74-aca9-9b77-2cc5-35285fb85887	4e5f534a-bb54-c70e-2457-a40197bdb5d5	2005-11-10	-	1063400	副总裁
a2bc7b74-aca9-9b77-2cc5-35285fb85887	f3c620e1-8f70-c69f-f054-95077b44d59a	2017-03-10	-	-	副总裁
a2bc7b74-aca9-9b77-2cc5-35285fb85887	8d014a60-e5cf-4bfb-431a-137a220ed0c6	2013-04-25	-	1063400	副总裁
8c79910f-8529-61f7-5cf6-e306566621b9	e61f1b8f-36ae-fa15-0268-ba36627fb31e	2017-07-06	-	-	副总经理
8c79910f-8529-61f7-5cf6-e306566621b9	453131ab-3512-10b3-3bae-aa70fa962324	2017-07-06	-	225600	副总经理
8c79910f-8529-61f7-5cf6-e306566621b9	c2ac7945-883f-638a-56ee-15e0a8dc2733	2017-07-06	-	-	总经理
8c79910f-8529-61f7-5cf6-e306566621b9	d361fac7-d177-20c4-6d96-7a26f338726b	2017-07-06	-	-	常务副总经理
8c79910f-8529-61f7-5cf6-e306566621b9	77fda4ef-007d-c9dc-7805-11da079e117f	2017-12-05	-	-	副总经理
dbb16dcf-423f-512b-8d64-7cd7e4fa6972	0840b1f3-29d0-03a6-1789-9298c9a1d51e	2009-12-30	-	456300	副总经理
dbb16dcf-423f-512b-8d64-7cd7e4fa6972	546a0986-34fa-b0d5-2110-b3a726ce80e4	2012-10-12	-	365100	副总经理
68b3dfae-7312-6a81-e179-645bbc8a980b	1354834f-d84d-2abe-cd37-c0644fb9e6c3	2010-09-28	-	1682400	副总裁
68b3dfae-7312-6a81-e179-645bbc8a980b	f0ed6bc1-08af-8f15-357c-497607a1475c	2012-11-16	-	1311300	副总裁
68b3dfae-7312-6a81-e179-645bbc8a980b	0ca240c5-9367-032e-49a6-aeda4768c21a	2010-02-01	-	2709900	副总裁
47ea2800-3a08-1adc-3aad-abb916efefae	9c47916f-91ca-bcf8-729a-2b212dc56f3c	2016-08-24	-	160000	副总经理
78275868-1aa4-dc11-816e-e265a56b1594	de51c8e7-e00b-8c06-04f3-d9a3403871f4	2011-08-15	-	629100	副总经理
4182d857-ae75-b69e-8deb-b9c5ad814e2b	ca422ff0-5636-b5c3-943e-ae4014e3b14a	2015-12-17	-	3734800	副总经理
4182d857-ae75-b69e-8deb-b9c5ad814e2b	5fda37c8-745d-0021-c4ee-0ae5eb3bcbce	2004-03-05	-	2886400	副总经理
4182d857-ae75-b69e-8deb-b9c5ad814e2b	57e0f2d4-c3c5-bb14-e056-cc1c6a3db7c0	2008-02-18	2015-12-17	2932800	副总经理
4182d857-ae75-b69e-8deb-b9c5ad814e2b	5f1c2713-d022-113e-bb58-5888c4ebbea1	2015-12-17	-	-	总经理
4182d857-ae75-b69e-8deb-b9c5ad814e2b	69a1774f-58d3-181e-249e-a620e2f638a7	2014-02-24	-	2934700	副总经理
4182d857-ae75-b69e-8deb-b9c5ad814e2b	36e1dc52-2f71-efd5-2f65-cd354840f462	2014-02-24	-	2938400	副总经理
4182d857-ae75-b69e-8deb-b9c5ad814e2b	5e1f9907-df8a-7155-579c-5462f7c14951	2005-04-25	2007-12-11	2931100	副总经理
4182d857-ae75-b69e-8deb-b9c5ad814e2b	22963206-b302-fee0-e9bf-a85a46114c09	2010-09-15	-	2932500	副总经理
dc333fb0-fb1d-bded-e584-ecf10b098fe2	3fc3a96f-1c15-37c3-c69e-30c08a5dff9d	2015-04-01	-	580200	副总经理
b2ceca2f-1d0b-e06e-7fc4-e5ffe252f743	33f67c68-b84d-3208-65ad-de38d93c8e29	2016-10-17	-	1312800	副总经理
b2ceca2f-1d0b-e06e-7fc4-e5ffe252f743	a691e29e-5c99-5cd8-00c6-cdc0b4cf6316	2016-10-17	-	1503700	副总经理
b2ceca2f-1d0b-e06e-7fc4-e5ffe252f743	6d3e010d-8005-1999-acdd-7068ba3f11e3	2003-05-22	-	1422500	副总经理
b2ceca2f-1d0b-e06e-7fc4-e5ffe252f743	54e960dd-d433-d5a1-2257-1e725d58f745	2016-10-17	-	1646800	副总经理
2f9e34ac-4115-6987-04fd-329db96018f0	b32df15d-e81d-b5ed-bc10-ea8ae009348f	2008-01-17	-	598900	副总经理
2f9e34ac-4115-6987-04fd-329db96018f0	ccd8862e-e950-d41a-b93d-8018713fd79b	2008-01-17	-	931800	副总经理
2f9e34ac-4115-6987-04fd-329db96018f0	9f26f723-57d0-1950-f58d-d14e34a98fdb	2016-08-25	-	795300	副总经理
2f9e34ac-4115-6987-04fd-329db96018f0	209db0be-b545-c187-c1d0-75d692d633a7	2012-03-15	-	951400	副总经理
2f9e34ac-4115-6987-04fd-329db96018f0	6d91efe5-986a-c0ff-59af-120d9cdd6b5b	2016-08-25	-	787300	副总经理
9a1d36e5-7f56-e1d6-ffec-d58c92662196	84db03db-47e8-adef-6934-2d25a83d95a7	2008-10-26	-	-	副总经理
9a1d36e5-7f56-e1d6-ffec-d58c92662196	f2230d03-83b5-8ec8-cdf5-9b080659e2eb	2017-04-17	-	-	副总经理
9a1d36e5-7f56-e1d6-ffec-d58c92662196	4e281911-9a42-418b-82d5-be9d021f6515	2005-01-13	-	-	副总经理
2f7c47f9-a0b3-a1e7-bac6-0b33281658ff	d783f7d8-e261-b4e2-103c-8117d2345bf3	2009-12-01	-	659800	副总经理
2f7c47f9-a0b3-a1e7-bac6-0b33281658ff	989417f2-4190-ac8f-9577-37ff02dfa9a4	2013-10-22	-	659800	副总经理
2f7c47f9-a0b3-a1e7-bac6-0b33281658ff	a5629574-1123-d6dc-2e06-d1f6bdf5cfd8	2012-09-28	-	659800	副总经理
22f5d6a8-9497-86ba-dccf-46ae835aea3d	7c8d162b-7906-7871-d4af-8d34282a4755	2013-03-25	2014-04-28	640000	总经理助理
22f5d6a8-9497-86ba-dccf-46ae835aea3d	7f5c314a-983c-52e8-91a1-966a24793ab3	2013-03-25	-	640000	副总经理
1748ae38-7a18-e2e9-5113-9f9d2b7dce34	7e18799a-82a7-43cd-15a4-3fee3f12dcdc	2007-07-19	-	1396200	副总经理
1748ae38-7a18-e2e9-5113-9f9d2b7dce34	500b0ec0-0770-e6da-9f50-4216c7525cee	2010-08-21	-	1027300	副总经理
1748ae38-7a18-e2e9-5113-9f9d2b7dce34	c4bfbeef-1357-ba2b-4867-bbd86624e65e	2014-05-09	-	1177600	副总经理
1748ae38-7a18-e2e9-5113-9f9d2b7dce34	e3d67f0d-8ad6-4e37-49b3-7a8dc2e088c2	2002-11-25	-	1002700	副总经理
b14bb155-1114-49cd-a0e8-b38bf2022dfb	f52e4f38-91e3-b024-9a91-7679f4b43d04	2016-07-08	-	474100	副总经理
b14bb155-1114-49cd-a0e8-b38bf2022dfb	19865074-b8c5-7e69-ba95-f2076c90fe4d	2016-07-08	-	516300	副总经理
5f97e54e-300c-1ce0-150d-d17a48cdc44b	03abd32b-a56c-3173-b712-c04d6d9d784e	2017-06-23	-	-	总经理
e3082452-ab12-e2a7-68ab-c8da991cbf51	f810f874-cdd0-1b38-46f7-32f4cddce344	2016-03-29	-	906500	副总裁
e3082452-ab12-e2a7-68ab-c8da991cbf51	25fb9340-0a0b-f2c6-7664-eb58b072538e	2016-03-29	-	975400	副总裁
e3082452-ab12-e2a7-68ab-c8da991cbf51	0d2b0d5d-9238-dd4b-9450-eedab9937ff1	2016-03-29	-	1133700	副总裁
e3082452-ab12-e2a7-68ab-c8da991cbf51	8c73b9d0-a260-90f1-6c24-4637bdd39997	2016-03-29	-	1103600	副总裁
e3082452-ab12-e2a7-68ab-c8da991cbf51	db6fd324-5452-f063-a570-402280311305	2016-03-29	-	1075700	副总裁
b5863756-85c5-c8ce-9015-f026302c528c	d40d4c9f-4711-c2c4-07fb-0431c5fa2d65	2017-09-15	-	-	副总裁
b5863756-85c5-c8ce-9015-f026302c528c	69361ffc-b721-80dc-5d1d-5e4c9f882d56	2014-06-18	-	250000	副总裁
b5863756-85c5-c8ce-9015-f026302c528c	b4d0b6e2-189b-e328-d1b9-823c85b715de	2014-06-18	-	250000	副总裁
b5863756-85c5-c8ce-9015-f026302c528c	c2a6b377-7ee6-d1f6-089c-ce8bd3d0f302	2014-06-18	-	250000	副总裁
b5863756-85c5-c8ce-9015-f026302c528c	c1772ee6-29dd-87cf-81fd-02452395d6e1	2015-04-17	-	250000	副总裁
b425dcf1-a018-082e-5376-331ebd926bcd	a393db0a-cd79-b46d-a7ee-1bfa2888b5aa	2013-06-21	-	370000	副总经理
b425dcf1-a018-082e-5376-331ebd926bcd	7073bb86-9635-eb34-fdd3-2cba8a42574e	2013-06-21	-	400000	副总经理
b425dcf1-a018-082e-5376-331ebd926bcd	07017399-1259-2602-f946-6dbbbdb24af5	2004-06-18	-	280000	副总经理
9b66d1d8-e92d-83fd-b635-4b08e72cb02c	5e6b02e9-1d50-f0fc-a7a0-46d67ac0a033	2003-08-17	-	647300	副总经理
24a96331-6b2d-9efa-f829-5adc9080a33a	c675ff61-7e73-33cf-5cb0-8fdfa9d9f00f	2017-07-14	-	-	总经理
24a96331-6b2d-9efa-f829-5adc9080a33a	610281ff-fe69-a29f-0050-f5a9d72184f8	-	-	-	总经理
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	f14dd150-2d94-d12c-1f2b-5a73de2009f4	2004-03-16	-	2152000	副总裁
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	caecadec-2800-d244-ca89-c87a9cc326fc	2012-03-22	-	2662000	副总裁
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	676347cf-bb81-0123-7a82-f405c2f90dbe	2004-03-16	-	2683000	副总裁
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	3a9ff83a-717a-7e84-bf1a-ff4278513804	2017-03-27	-	-	财务管理部总经理
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	7c20b183-09bc-178e-0489-9aeed20ec652	2015-04-01	-	2170000	副总裁
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	58d8f888-79c6-ba8f-5813-7cd203c432c7	2016-03-28	-	1775000	资金管理部总经理
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	7faf6391-1208-032f-477a-14ab3c8bb4b5	2004-03-16	-	2737000	副总裁
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	70b8c0d8-22e9-0005-6aa2-f773310159a6	2010-03-19	-	2084000	副总裁
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	f3f922a8-b04b-ec91-43be-fea7500a9961	-	-	-	副总经理
e521840b-6d72-f3fd-1735-4266d9e85b80	05ab0763-a821-cc23-8e78-08a2d820afc6	2015-10-26	-	550000	副总经理
e521840b-6d72-f3fd-1735-4266d9e85b80	7825bcfd-e4f3-5f7f-0459-2f371cacfcff	2015-10-26	-	650000	副总经理
e521840b-6d72-f3fd-1735-4266d9e85b80	8194661f-e06a-2dea-e32f-dbbbb1d1e285	2009-06-30	2015-10-26	618000	财务经理
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	b756124c-882e-81e9-9ca2-051a89dc13d3	2016-08-26	-	-	副总经理
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	98b7d116-84f6-8096-845c-8c7f026e0f01	2014-04-23	-	3868600	副总经理
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	a18e0da1-2163-ce54-e174-703d49c379d6	2018-01-12	-	-	副总经理
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	f92ffa8b-d624-727f-6c58-204d06b43223	2007-07-31	-	2618000	副总经理
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	5dea6d06-0b5e-e798-149e-726860f3b1a9	2015-12-09	-	-	副总经理
cc60addd-898e-e553-be9c-6cb9aea62a80	14fa7cc8-1b5b-11d8-7f88-13ba497ffc9a	2017-04-28	-	-	副总经理
cc60addd-898e-e553-be9c-6cb9aea62a80	8049c45f-fb31-20a7-f46b-777a17670a3a	2017-04-28	-	-	副总经理
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	f4051dde-f617-1e3f-4ef3-e05e930742b4	2014-01-20	-	1453100	副总裁
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	2fc4ffd2-af97-1659-316d-170c979aaa37	2015-06-26	-	510000	副总裁
5c23a42a-23e4-600f-de07-e48fc316c6e2	9a5b86da-ff6f-847c-e66b-681053a721ae	2016-11-11	2017-09-12	616400	财务经理(负责人)
e9882fbd-8602-581d-471a-4ec2d284c16d	42bfc353-3f82-bec2-6c80-a9d8595c19a9	2013-06-18	-	1560000	副总经理
e9882fbd-8602-581d-471a-4ec2d284c16d	d7efb472-d24c-6e1a-f801-40388565c62d	2010-06-30	-	2300000	副总经理
e9882fbd-8602-581d-471a-4ec2d284c16d	65add2bd-5a87-e6b1-aa7a-57e1645a28bc	2010-06-30	-	1750000	副总经理
e9882fbd-8602-581d-471a-4ec2d284c16d	e1aaee6a-b2e1-7646-6feb-7d404ae24224	2016-06-29	-	2200000	副总经理
e11bc6c5-6271-17e4-2b39-deb17886d133	65dd32ab-ffed-2d0c-9fdb-abe72392ed0a	2011-07-29	-	915500	副总裁
e5204250-ef11-25ba-12c0-e2dacfada1b4	3fdc7882-e86c-6b27-424b-0b6be0eacc6c	2013-07-22	-	0	副总经理
21e23ce8-b3a6-015e-5185-a928daa7c189	568dd001-ab07-5189-2574-7273c5de7e79	2011-10-27	-	712700	副总经理
21e23ce8-b3a6-015e-5185-a928daa7c189	754d2a66-1b6d-cc0c-ce9c-9f65baccf662	2011-10-27	-	712700	副总经理
21e23ce8-b3a6-015e-5185-a928daa7c189	af412bf3-d645-90bb-f6ec-621abb9b7cb1	2011-10-27	-	719800	副总经理
6287714e-a2c8-3882-d161-4e02a9cf0952	6e2202a0-e397-bdca-1a6e-3d328a6c0adc	2016-03-29	-	1138400	副总裁
6287714e-a2c8-3882-d161-4e02a9cf0952	2c28bd43-2cf0-5f55-3b75-a63c1c4d3063	2008-04-18	-	1597000	副总裁
6287714e-a2c8-3882-d161-4e02a9cf0952	bab5be57-cf33-5ba4-888d-7893a2efec46	2011-07-22	-	1597000	副总裁
6287714e-a2c8-3882-d161-4e02a9cf0952	a72bc81b-35d1-b434-73cd-0edc75252f17	2016-03-29	-	1597000	副总裁
41665185-000f-4363-1c79-be627b9676fc	daea9410-8f17-ccdc-74a8-1fb525f432c2	2009-12-18	-	1019400	副总裁
41665185-000f-4363-1c79-be627b9676fc	6f51e330-3c4f-45a5-12c7-6eb5bdf47a5a	2017-04-12	-	521500	副总裁
41665185-000f-4363-1c79-be627b9676fc	6bab5696-ffc8-f393-76df-eb1ff0048dec	2015-04-29	-	1012800	副总裁
41665185-000f-4363-1c79-be627b9676fc	f40771d0-966c-64cd-b6e4-34ccff0e50bd	2017-04-12	-	536700	副总裁
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	18b80d4a-990a-b3cf-1002-51f700be21f7	2017-10-11	-	-	副总经理
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	d605cff4-227e-f8d2-1617-e46895807420	2016-04-05	-	2334000	执行副总裁
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	c184db18-a3ea-8e3c-5210-f571967a1873	2016-04-05	-	6069000	执行副总裁
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	835ef29d-3194-4bfe-b2e0-7a3512d4010f	2016-04-05	-	5445000	执行副总裁
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	aade3063-58d9-651b-4e97-651c544e90fe	2017-09-29	-	-	执行副总裁
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	afccc93b-50ee-3103-140f-52a0106866d6	2014-01-20	2016-03-29	3505000	高级副总裁
23d84525-c766-d36b-18f5-69c0e1327408	16864955-66ed-ae8e-37ab-6e7f8189ae6c	2017-01-23	-	0	副总经理
23d84525-c766-d36b-18f5-69c0e1327408	285f3dc8-9b6d-2ee8-017e-bdf13b4a57cf	2011-04-26	-	901200	副总经理
23d84525-c766-d36b-18f5-69c0e1327408	01cf82bc-88f0-5de7-9471-c4ab5dede4c1	2011-01-10	-	846900	副总经理
23d84525-c766-d36b-18f5-69c0e1327408	49bcb018-393a-1c2a-ac38-3de5068561f4	2011-04-26	-	846900	副总经理
56ce6aa0-9238-2f5d-4748-43ac18b14da3	68362282-cdbe-f943-5b0c-06234f5eac13	2016-12-15	-	0	高级副总裁
56ce6aa0-9238-2f5d-4748-43ac18b14da3	876c781f-198b-9c37-ee78-b3f53eb77690	2017-01-12	-	0	高级副总裁
56ce6aa0-9238-2f5d-4748-43ac18b14da3	d8ad84ad-6107-7c78-9d07-b48d5c779ba1	2017-01-12	-	0	高级副总裁
56ce6aa0-9238-2f5d-4748-43ac18b14da3	4f1024af-9b82-0991-e330-937c138a556b	2017-10-19	-	-	高级副总裁
9a99e8ee-e58e-645a-3fb6-6834b041616f	92f0ec2a-1ac5-64db-9a89-186b89b23728	2016-07-11	-	465800	副总经理
9a99e8ee-e58e-645a-3fb6-6834b041616f	c37569f6-1a48-99fb-3dc4-5e68e8935d7c	2016-07-11	-	418900	副总经理
9a99e8ee-e58e-645a-3fb6-6834b041616f	028376e9-8ac5-ad4c-358a-48a30cf2c818	2015-07-07	-	916600	副总经理
9a99e8ee-e58e-645a-3fb6-6834b041616f	0e9e306a-a056-6f33-1957-a383faad745d	2013-04-19	-	545100	副总经理
cff2bd81-2a0a-ba6e-adb5-022164b26a35	01eb9b77-3ef4-c0e8-f7ef-2157a5208d4e	2010-10-15	-	0	副总裁
daa7f249-f5cf-3063-2696-175b8346b226	f749e605-1fe5-4489-6df1-221400187155	2017-01-16	-	-	销售副总经理
daa7f249-f5cf-3063-2696-175b8346b226	c4dafbf5-cf3a-86f3-2c91-2d4d64cab686	2013-04-07	-	-	副总经理
daa7f249-f5cf-3063-2696-175b8346b226	93d37e9d-20ad-6a56-6db8-c7bc8d2e16c2	2003-05-16	-	675300	副总经理
1ab020c8-6e44-40ba-1901-395897e25825	253338d2-0293-a5c6-564e-5975721b9c66	2017-03-20	-	0	副总经理
1ab020c8-6e44-40ba-1901-395897e25825	e3fd44b3-7313-1949-63a5-1f7fbf4136d9	2017-03-20	-	396700	副总经理
662ea27b-8005-c0f6-6d0c-ad7433bfdf2a	9e0a2ac3-9e47-8310-36ca-93bd289893ad	2015-10-26	-	567800	副总经理
662ea27b-8005-c0f6-6d0c-ad7433bfdf2a	43969763-3379-02fb-49d0-11c44b7b4470	2007-10-29	2010-12-13	484600	财务部副经理
662ea27b-8005-c0f6-6d0c-ad7433bfdf2a	e1e104a7-4eff-3e6c-4f9f-258c5d06f57e	2017-08-30	-	-	审计法律部副总经理
336900f0-ef8a-c897-aefb-7fa4a5794854	08e006db-5767-8fe5-31c5-7bf45a8b2245	2017-03-17	-	-	副总经理
336900f0-ef8a-c897-aefb-7fa4a5794854	18f941d7-1087-c2c9-2a6b-c319a9d4105f	2014-02-14	-	1073800	副总经理
336900f0-ef8a-c897-aefb-7fa4a5794854	4b60de2d-f5fb-290a-8c35-341a505a76a8	2014-02-14	-	1245800	副总经理
82387a93-4873-957b-53eb-8648877379c5	91d0762b-09c8-5b07-49fd-864818a70cda	2012-03-28	-	985300	副总经理
4a521c5a-41c2-6d2f-bd9e-1612be524d36	ffb6a48c-fa02-d053-67a6-c6161c6b524b	2012-08-10	-	1743900	副总经理
4a521c5a-41c2-6d2f-bd9e-1612be524d36	559229e5-a023-e33e-220e-a8659f4dc760	2007-04-27	-	1550500	副总经理
4a521c5a-41c2-6d2f-bd9e-1612be524d36	1eca9960-c325-8cd4-773e-a7e9d72ee356	2012-08-10	-	1743900	副总经理
77dc44b5-9fa0-b330-1ddd-771495d015f5	e458de74-413e-5ff6-e037-4f5450242aa4	2014-09-01	-	1698000	高级副总裁
77dc44b5-9fa0-b330-1ddd-771495d015f5	db6d7ea0-46df-533e-dd41-9f27bde4e373	2015-08-13	-	8017100	高级副总裁（SVP）
e61daaff-0f96-d0f2-f9f1-31917f32f8df	7657a98c-d0ba-76b0-c6e1-4286c91107dd	2013-06-19	-	957500	副总经理
bf3d199f-84cf-f164-53c9-5e3abb1709f0	ea728095-e807-2bc9-4148-f24323efbfbb	2016-01-21	-	324800	副总经理
bf3d199f-84cf-f164-53c9-5e3abb1709f0	e0184a18-b06f-9711-8fd9-2095a026b3a0	2016-01-21	-	344600	副总经理
bf3d199f-84cf-f164-53c9-5e3abb1709f0	8fe3fd64-5324-a8e2-42ff-ec54469d78b0	2013-04-18	-	364200	副总经理
f0e954a8-f0e7-4925-015b-dfdbf1297fe0	6c27e8ce-46ac-7d92-0b30-2049fcf194c4	2007-04-06	2016-10-27	217600	副总经理
f0e954a8-f0e7-4925-015b-dfdbf1297fe0	33291437-ce08-3e93-39c6-aa4a27900b1c	2017-04-27	-	-	副总经理
7d38548e-69be-98ba-02a4-f0847ab1356f	f710a003-d448-dbf0-67a8-fdcd022cfc96	2012-09-19	-	800000	副总裁
7d38548e-69be-98ba-02a4-f0847ab1356f	d0b304ee-5105-50d9-4b85-60354427a20b	2012-09-19	2015-03-27	1250000	副总裁
7d38548e-69be-98ba-02a4-f0847ab1356f	f915675e-d27b-de27-95b8-f78f3ab958fb	2016-07-15	-	432000	副总裁
7d38548e-69be-98ba-02a4-f0847ab1356f	f89e74d9-d1a1-1da2-ecf6-43a4806df7a8	2015-03-27	-	1150000	副总裁
43700e4f-7b96-5fec-bd90-ce0eef6a51cb	5551913f-3802-0708-218f-64edac7a5aef	2006-07-13	-	1600000	副总裁
43700e4f-7b96-5fec-bd90-ce0eef6a51cb	2dc3eee9-3396-3f24-86e7-52be044625c8	2015-06-29	-	1200000	副总裁
43700e4f-7b96-5fec-bd90-ce0eef6a51cb	436e4e37-4438-7246-46a1-482ccdb3a1ba	2015-06-29	-	2600000	副总裁
43700e4f-7b96-5fec-bd90-ce0eef6a51cb	d07d9d78-1c05-81ce-67a8-7a92f8b9eba2	2014-06-11	-	1600000	副总裁
43700e4f-7b96-5fec-bd90-ce0eef6a51cb	98a065d3-bf38-642d-12c6-a6bf162d5391	2006-07-13	-	1600000	副总裁
43700e4f-7b96-5fec-bd90-ce0eef6a51cb	77f3c512-5c81-583f-f3be-4121120dcce5	2015-06-29	-	1200000	副总裁
a750089a-05c6-2dfa-2b21-b24e67a0cc07	04838589-bd52-f77e-4a21-1b502f73c6e2	2016-08-18	-	4120500	总经理助理
da3c9f05-ceea-346b-5d7a-8c57f0fbdb50	29831f83-a836-29d5-76f4-9666b80a6f31	2013-10-25	-	489100	副总经理
4a8fb62f-2d1f-4d55-3e2a-2dd3336631a7	4f13a175-e5e9-cf23-7db3-9c7303f14060	2014-08-18	-	2210000	副总裁
4a8fb62f-2d1f-4d55-3e2a-2dd3336631a7	d714deff-95c5-2592-9049-1a9c4aacc2a1	2014-08-18	-	3020000	副总裁
4a8fb62f-2d1f-4d55-3e2a-2dd3336631a7	4bc96a2e-4bee-c087-7ebe-a9a02fe9211b	2017-12-14	-	-	副总裁
4a8fb62f-2d1f-4d55-3e2a-2dd3336631a7	442960a5-e64a-5c5e-5a1b-6f496eaf8b0a	2017-07-20	-	-	副总裁
371ecf1a-1f16-9f37-0def-532644a19734	2a16cd9e-0e51-b2da-7f76-f391ba458624	2002-12-18	-	1371100	副总裁
371ecf1a-1f16-9f37-0def-532644a19734	c77527a6-112a-ebb2-6766-c21c871c32ab	2002-12-18	-	1336600	副总裁
371ecf1a-1f16-9f37-0def-532644a19734	0f8979a1-6103-edf7-d1e3-9e8c53845db9	2011-07-21	-	1285300	副总裁
371ecf1a-1f16-9f37-0def-532644a19734	52b30632-7c71-e246-1d51-e77ea1e1edd6	2011-07-21	-	1290300	副总裁
371ecf1a-1f16-9f37-0def-532644a19734	ccfefe8f-624e-ca21-a6f7-4513b3262302	2014-02-18	-	1163600	副总裁
371ecf1a-1f16-9f37-0def-532644a19734	3e977f4d-26e8-13e6-fdf8-eea15e1d3b06	2015-11-02	-	1085400	副总裁
0f0091d6-21e4-56cd-bc46-09a2d67a1901	e98eee06-2467-b741-3d0c-8900c2425b83	2014-02-25	-	600000	副总经理
0f0091d6-21e4-56cd-bc46-09a2d67a1901	a309d7d3-1d0f-97bd-31de-27492bc34b6c	2016-12-16	-	600000	副总经理
0f0091d6-21e4-56cd-bc46-09a2d67a1901	59c015aa-006d-e4f7-c56a-ed8e4a8ee088	2015-01-26	-	600000	副总经理
5290f40f-16ef-a217-4cbe-a8d147be9797	c605b07d-e73b-617d-b25b-41778ee1172d	2017-10-24	-	-	副总经理
5290f40f-16ef-a217-4cbe-a8d147be9797	ba04ee23-ab89-d7cd-e2dd-2618b91c2bc3	2017-10-24	-	-	副总经理
5290f40f-16ef-a217-4cbe-a8d147be9797	769d41f6-d850-f384-dcc4-b9389000ddc0	2017-06-05	-	-	总经理助理
5290f40f-16ef-a217-4cbe-a8d147be9797	16b5cd19-5156-8e00-5ff8-b5284a9ad560	2016-10-31	2017-06-05	444600	总经理助理
